Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Scrape Time,Fare Class,Departure Location Code,Arrival Location Code,Airline_id
Người lớn,1,490000,744000,1234000,7,,2025-03-31 09:40:38,Z1_ECO,SGN,DAD,AL002
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:40:38,W1_ECO,SGN,DAD,AL002
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:40:39,W1_ECO,SGN,DAD,AL002
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:40:40,W1_ECO,SGN,DAD,AL002
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:40:41,W1_ECO,SGN,DAD,AL002
Người lớn,1,740000,764000,1504000,7,,2025-03-31 09:40:42,U1_ECO,SGN,DAD,AL002
Người lớn,1,740000,764000,1504000,7,,2025-03-31 09:40:43,U1_ECO,SGN,DAD,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:40:43,J1_ECO,SGN,DAD,AL002
Người lớn,1,1089000,777000,1866000,10,23.0,2025-03-31 09:40:44,Q,SGN,DAD,AL004
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:40:45,L,SGN,DAD,AL004
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:40:46,L,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:40:47,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:40:48,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:40:49,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:40:50,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:40:51,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:40:52,K,SGN,DAD,AL004
Người lớn,1,2549000,908000,3457000,14,40.0,2025-03-31 09:40:52,BUSINESSSMART,SGN,DAD,AL001
Người lớn,1,2549000,908000,3457000,14,40.0,2025-03-31 09:40:53,BUSINESSSMART,SGN,DAD,AL001
Người lớn,1,2799000,913000,3712000,7,32.0,2025-03-31 09:40:54,I,SGN,DAD,AL005
Người lớn,1,2799000,913000,3712000,7,32.0,2025-03-31 09:40:55,I,SGN,DAD,AL005
Người lớn,1,2799000,913000,3712000,18,32.0,2025-03-31 09:40:55,I,SGN,DAD,AL004
Người lớn,1,2799000,913000,3712000,18,32.0,2025-03-31 09:40:56,I,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:40:56,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:40:57,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:40:58,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:40:59,D,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:40:59,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:00,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:01,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:02,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,7,32.0,2025-03-31 09:41:03,C,SGN,DAD,AL005
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:04,C,SGN,DAD,AL004
Người lớn,1,490000,744000,1234000,7,,2025-03-31 09:41:10,Z1_ECO,SGN,DAD,AL002
Người lớn,1,490000,744000,1234000,7,,2025-03-31 09:41:11,Z1_ECO,SGN,DAD,AL002
Người lớn,1,498000,765000,1263000,7,,2025-03-31 09:41:11,H,SGN,DAD,AL003
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:41:12,W1_ECO,SGN,DAD,AL002
Người lớn,1,769000,766000,1535000,7,,2025-03-31 09:41:12,ECONOMYSMART,SGN,DAD,AL001
Người lớn,1,849000,757000,1606000,7,23.0,2025-03-31 09:41:13,R,SGN,DAD,AL005
Người lớn,1,849000,757000,1606000,7,23.0,2025-03-31 09:41:14,R,SGN,DAD,AL005
Người lớn,1,969000,767000,1736000,10,23.0,2025-03-31 09:41:14,N,SGN,DAD,AL004
Người lớn,1,969000,767000,1736000,10,23.0,2025-03-31 09:41:15,N,SGN,DAD,AL004
Người lớn,1,969000,767000,1736000,10,23.0,2025-03-31 09:41:16,N,SGN,DAD,AL004
Người lớn,1,1069000,790000,1859000,7,,2025-03-31 09:41:16,ECONOMYSMART,SGN,DAD,AL001
Người lớn,1,1349000,797000,2146000,7,23.0,2025-03-31 09:41:17,K,SGN,DAD,AL005
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:41:18,W1_ECO,SGN,DAD,AL002
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:41:19,W1_ECO,SGN,DAD,AL002
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:41:20,W1_ECO,SGN,DAD,AL002
Người lớn,1,740000,764000,1504000,7,,2025-03-31 09:41:21,U1_ECO,SGN,DAD,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:41:22,J1_ECO,SGN,DAD,AL002
Người lớn,1,1000000,784000,1784000,7,,2025-03-31 09:41:23,I1_ECO,SGN,DAD,AL002
Người lớn,1,1089000,777000,1866000,10,23.0,2025-03-31 09:41:23,Q,SGN,DAD,AL004
Người lớn,1,1089000,777000,1866000,10,23.0,2025-03-31 09:41:24,Q,SGN,DAD,AL004
Người lớn,1,1089000,777000,1866000,10,23.0,2025-03-31 09:41:25,Q,SGN,DAD,AL004
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:41:25,L,SGN,DAD,AL004
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:41:26,L,SGN,DAD,AL004
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:41:27,L,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:41:26,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:41:27,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:41:28,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:41:29,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:41:30,K,SGN,DAD,AL004
Người lớn,1,1619000,819000,2438000,10,23.0,2025-03-31 09:41:30,S,SGN,DAD,AL004
Người lớn,1,1619000,819000,2438000,10,23.0,2025-03-31 09:41:31,S,SGN,DAD,AL004
Người lớn,1,1739000,829000,2568000,10,23.0,2025-03-31 09:41:31,M,SGN,DAD,AL004
Người lớn,1,2549000,908000,3457000,14,40.0,2025-03-31 09:41:32,BUSINESSSMART,SGN,DAD,AL001
Người lớn,1,2549000,908000,3457000,14,40.0,2025-03-31 09:41:33,BUSINESSSMART,SGN,DAD,AL001
Người lớn,1,2799000,913000,3712000,7,32.0,2025-03-31 09:41:33,I,SGN,DAD,AL005
Người lớn,1,2799000,913000,3712000,7,32.0,2025-03-31 09:41:34,I,SGN,DAD,AL005
Người lớn,1,2799000,913000,3712000,18,32.0,2025-03-31 09:41:35,I,SGN,DAD,AL004
Người lớn,1,2799000,913000,3712000,18,32.0,2025-03-31 09:41:36,I,SGN,DAD,AL004
Người lớn,1,2799000,913000,3712000,18,32.0,2025-03-31 09:41:37,I,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:41:37,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:41:38,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:41:39,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:41:40,D,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:41,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:42,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,7,32.0,2025-03-31 09:41:43,C,SGN,DAD,AL005
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:44,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:45,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:46,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:41:47,C,SGN,DAD,AL004
Người lớn,1,588000,773000,1361000,7,,2025-03-31 09:41:53,K,SGN,DAD,AL003
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:41:53,W1_ECO,SGN,DAD,AL002
Người lớn,1,610000,753000,1363000,7,,2025-03-31 09:41:54,W1_ECO,SGN,DAD,AL002
Người lớn,1,740000,764000,1504000,7,,2025-03-31 09:41:55,U1_ECO,SGN,DAD,AL002
Người lớn,1,919000,778000,1697000,7,,2025-03-31 09:41:55,ECONOMYSMART,SGN,DAD,AL001
Người lớn,1,919000,778000,1697000,7,,2025-03-31 09:41:56,ECONOMYSMART,SGN,DAD,AL001
Người lớn,1,1089000,777000,1866000,10,23.0,2025-03-31 09:41:56,Q,SGN,DAD,AL004
Người lớn,1,1089000,777000,1866000,7,23.0,2025-03-31 09:41:57,Q,SGN,DAD,AL005
Người lớn,1,1089000,777000,1866000,7,23.0,2025-03-31 09:41:58,Q,SGN,DAD,AL005
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:41:58,L,SGN,DAD,AL004
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:41:57,L,SGN,DAD,AL004
Người lớn,1,1219000,802000,2021000,7,,2025-03-31 09:41:58,ECONOMYSMART,SGN,DAD,AL001
Người lớn,1,1787000,832000,2619000,7,23.0,2025-03-31 09:41:59,B,SGN,DAD,AL005
Người lớn,1,740000,764000,1504000,7,,2025-03-31 09:41:59,U1_ECO,SGN,DAD,AL002
Người lớn,1,740000,764000,1504000,7,,2025-03-31 09:42:00,U1_ECO,SGN,DAD,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:01,J1_ECO,SGN,DAD,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:02,J1_ECO,SGN,DAD,AL002
Người lớn,1,1000000,784000,1784000,7,,2025-03-31 09:42:02,I1_ECO,SGN,DAD,AL002
Người lớn,1,1000000,784000,1784000,7,,2025-03-31 09:42:03,I1_ECO,SGN,DAD,AL002
Người lớn,1,1000000,784000,1784000,7,,2025-03-31 09:42:04,I1_ECO,SGN,DAD,AL002
Người lớn,1,1120000,794000,1914000,7,,2025-03-31 09:42:05,B1_ECO,SGN,DAD,AL002
Người lớn,1,1120000,794000,1914000,7,,2025-03-31 09:42:06,B1_ECO,SGN,DAD,AL002
Người lớn,1,1209000,786000,1995000,10,23.0,2025-03-31 09:42:06,L,SGN,DAD,AL004
Người lớn,1,1250000,804000,2054000,7,,2025-03-31 09:42:07,H1_ECO,SGN,DAD,AL002
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:42:08,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:42:09,K,SGN,DAD,AL004
Người lớn,1,1787000,832000,2619000,10,23.0,2025-03-31 09:42:10,B,SGN,DAD,AL004
Người lớn,1,1787000,832000,2619000,10,23.0,2025-03-31 09:42:11,B,SGN,DAD,AL004
Người lớn,1,1787000,832000,2619000,10,23.0,2025-03-31 09:42:12,B,SGN,DAD,AL004
Người lớn,1,1787000,832000,2619000,10,23.0,2025-03-31 09:42:13,B,SGN,DAD,AL004
Người lớn,1,1787000,832000,2619000,10,23.0,2025-03-31 09:42:14,B,SGN,DAD,AL004
Người lớn,1,1787000,832000,2619000,10,23.0,2025-03-31 09:42:15,B,SGN,DAD,AL004
Người lớn,1,2549000,908000,3457000,14,40.0,2025-03-31 09:42:16,BUSINESSSMART,SGN,DAD,AL001
Người lớn,1,2549000,908000,3457000,14,40.0,2025-03-31 09:42:17,BUSINESSSMART,SGN,DAD,AL001
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:42:18,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,7,32.0,2025-03-31 09:42:18,D,SGN,DAD,AL005
Người lớn,1,3099000,937000,4036000,7,32.0,2025-03-31 09:42:19,D,SGN,DAD,AL005
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:42:20,D,SGN,DAD,AL004
Người lớn,1,3099000,937000,4036000,18,32.0,2025-03-31 09:42:21,D,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:42:21,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:42:22,C,SGN,DAD,AL004
Người lớn,1,3499000,969000,4468000,18,32.0,2025-03-31 09:42:23,C,SGN,DAD,AL004
Người lớn,1,3899000,1001000,4900000,18,32.0,2025-03-31 09:42:24,J,SGN,DAD,AL004
Người lớn,1,3899000,1001000,4900000,18,32.0,2025-03-31 09:42:25,J,SGN,DAD,AL004
Người lớn,1,3899000,1001000,4900000,18,32.0,2025-03-31 09:42:26,J,SGN,DAD,AL004
Người lớn,1,3899000,1001000,4900000,18,32.0,2025-03-31 09:42:27,J,SGN,DAD,AL004
Người lớn,1,3899000,1001000,4900000,7,32.0,2025-03-31 09:42:28,J,SGN,DAD,AL005
Người lớn,1,3899000,1001000,4900000,18,32.0,2025-03-31 09:42:28,J,SGN,DAD,AL004
Người lớn,1,3899000,1001000,4900000,18,32.0,2025-03-31 09:42:29,J,SGN,DAD,AL004
Người lớn,1,818000,791000,1609000,7,,2025-03-31 09:42:34,M,SGN,DAD,AL003
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:35,J1_ECO,SGN,DAD,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:36,J1_ECO,SGN,DAD,AL002
Người lớn,1,1069000,790000,1859000,7,,2025-03-31 09:42:37,ECONOMYSMART,SGN,DAD,AL001
Người lớn,1,1209000,786000,1995000,7,23.0,2025-03-31 09:42:37,L,SGN,DAD,AL005
Người lớn,1,1209000,786000,1995000,7,23.0,2025-03-31 09:42:38,L,SGN,DAD,AL005
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:42:39,K,SGN,DAD,AL004
Người lớn,1,1349000,797000,2146000,10,23.0,2025-03-31 09:42:40,K,SGN,DAD,AL004
Người lớn,1,1519000,826000,2345000,7,20.0,2025-03-31 09:42:40,ECONOMYFLEX,SGN,DAD,AL001
Người lớn,1,1787000,832000,2619000,7,23.0,2025-03-31 09:42:41,B,SGN,DAD,AL005
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:42,J1_ECO,SGN,DAD,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 09:42:43,J1_ECO,SGN,DAD,AL002
Người lớn,1,1000000,784000,1784000,7,,2025-03-31 09:42:44,I1_ECO,SGN,DAD,AL002
Người lớn,1,1250000,804000,2054000,7,,2025-03-31 09:42:45,H1_ECO,SGN,DAD,AL002
Người lớn,1,1250000,804000,2054000,7,,2025-03-31 09:42:46,H1_ECO,SGN,DAD,AL002
Người lớn,1,1250000,804000,2054000,7,,2025-03-31 09:42:47,H1_ECO,SGN,DAD,AL002
Người lớn,1,1250000,804000,2054000,7,,2025-03-31 09:42:48,H1_ECO,SGN,DAD,AL002
Người lớn,1,1619000,819000,2438000,10,23.0,2025-03-31 09:42:49,S,SGN,DAD,AL004
